 AnimalID,animaltype,birthweight,birthweightadj,sireframescore,bcsrecent,bcsprevious,bcsdifference,damweightatwean,weandate,weangpd,weanheight,weanweight,weanwda,weanweightdate,adj205h,adj205w,weanframescore,ageatwean,yearlingheight,yearlingdate,yearlingweight,adjyearlingh,adjyearlingw,yearlingframescore,ageatyearling,customweight,customweightdate,customheight,customheightdate,currentwtcow,adj365dht,currentwtheifer,backfat,treatment,blockpen,replicate,email_id
903,Calf,120,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
904,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
905,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
906,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
907,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
908,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
909,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
910,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
911,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
912,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
913,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
914,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
915,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
916,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
917,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
918,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
919,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
920,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
921,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
922,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
923,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
924,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
925,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
926,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
927,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
928,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
929,Calf,120,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
930,Calf,120,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
931,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
932,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
933,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
934,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
935,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
936,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
937,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
938,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
939,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
940,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
941,Calf,120,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
942,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
943,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
944,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
945,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
946,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
947,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
948,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
949,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
950,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
951,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
952,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
953,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
954,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
955,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
956,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
957,Calf,150,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
958,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
959,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
960,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
961,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
962,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
963,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
964,Calf,60,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
965,Calf,180,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
966,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
967,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
968,Calf,120,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
969,Calf,120,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
970,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
971,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
972,Calf,120,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
973,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
974,Calf,130,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
975,Calf,120,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
976,Calf,120,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
977,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
978,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
979,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
980,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
981,Calf,80,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
982,Calf,110,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
983,Calf,90,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
984,Calf,140,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
985,Calf,130,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
986,Calf,70,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
987,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
988,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
989,Calf,100,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
990,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
991,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
992,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1430,0,0,0,0,0,0,test
993,Bull,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
994,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
995,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
996,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
997,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
998,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
999,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1000,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1001,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1002,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1003,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1004,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1005,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1006,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1455,0,0,0,0,0,0,test
1007,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1730,0,0,0,0,0,0,test
1008,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1009,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1010,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1011,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1012,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1013,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1014,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1015,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1016,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1017,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1018,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1019,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1020,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1499,0,0,0,0,0,0,test
1021,Cow,90,90,0,0,0,0,0,10/28/2010,0,0,462,0,10/28/2010,0,0,0,0,0,6/23/2011,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1676,0,0,0,0,0,0,test
1022,Bull,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1023,Cow,0,5,0,0,0,0,0,10/5/2008,1,0,214,1,10/5/2008,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1417,0,0,0,0,0,0,test
1024,Cow,0,0,0,0,0,0,0,10/5/2008,1,0,196,1,10/5/2008,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1163,0,0,0,0,0,0,test
1025,Cow,0,0,0,0,0,0,0,10/5/2008,1,0,210,1,10/5/2008,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1420,0,0,0,0,0,0,test
1026,Cow,0,0,0,0,0,0,0,10/5/2008,1,0,216,1,10/5/2008,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1593,0,0,0,0,0,0,test
1027,Cow,0,0,0,0,0,0,0,1/1/1960,0,0,0,0,1/1/1960,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,0,0,0,0,0,0,0,test
1028,Cow,0,8,0,0,0,0,0,8/15/2009,1,0,191,1,8/15/2009,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1393,0,0,0,0,0,0,test
1029,Cow,0,8,0,0,0,0,0,8/15/2009,1,0,209,1,8/15/2009,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1088,0,0,0,0,0,0,test
1030,Cow,0,0,0,0,0,0,0,8/15/2009,1,0,173,1,8/15/2009,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1295,0,0,0,0,0,0,test
1031,Cow,0,0,0,0,0,0,0,3/19/2009,1,0,198,1,3/19/2009,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1541,0,0,0,0,0,0,test
1032,Cow,0,8,0,0,0,0,0,3/19/2009,1,0,171,1,3/19/2009,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1308,0,0,0,0,0,0,test
1033,Cow,0,8,0,0,0,0,0,8/15/2009,1,0,197,1,8/15/2009,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1672,0,0,0,0,0,0,test
1034,Cow,0,2,0,0,0,0,0,8/15/2009,1,0,174,1,8/15/2009,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1471,0,0,0,0,0,0,test
1035,Cow,0,0,0,0,0,0,0,8/15/2009,1,0,124,1,8/15/2009,0,0,0,0,0,1/1/1960,0,0,0,0,0,0,1/1/1960,0,1/1/1960,1183,0,0,0,0,0,0,test
